country,year,ctr_year,ctr_name,life_threat,physical_health,mental_health,rape,fetal_impairment,economic,request,index
126,1974,1261974,"Micronesia, Fed. Sts.",1,0,0,0,0,0,0,
126,1975,1261975,"Micronesia, Fed. Sts.",1,0,0,0,0,0,0,
126,1976,1261976,"Micronesia, Fed. Sts.",1,0,0,0,0,0,0,
126,1977,1261977,"Micronesia, Fed. Sts.",1,0,0,0,0,0,0,
126,1978,1261978,"Micronesia, Fed. Sts.",1,0,0,0,0,0,0,
126,1979,1261979,"Micronesia, Fed. Sts.",1,0,0,0,0,0,0,
126,1980,1261980,"Micronesia, Fed. Sts.",1,0,0,0,0,0,0,
126,1981,1261981,"Micronesia, Fed. Sts.",1,0,0,0,0,0,0,
126,1982,1261982,"Micronesia, Fed. Sts.",1,0,0,0,0,0,0,
126,1983,1261983,"Micronesia, Fed. Sts.",1,0,0,0,0,0,0,
126,1984,1261984,"Micronesia, Fed. Sts.",1,0,0,0,0,0,0,
126,1985,1261985,"Micronesia, Fed. Sts.",1,0,0,0,0,0,0,
126,1986,1261986,"Micronesia, Fed. Sts.",1,0,0,0,0,0,0,
126,1987,1261987,"Micronesia, Fed. Sts.",1,0,0,0,0,0,0,
126,1988,1261988,"Micronesia, Fed. Sts.",1,0,0,0,0,0,0,
126,1989,1261989,"Micronesia, Fed. Sts.",1,0,0,0,0,0,0,
126,1990,1261990,"Micronesia, Fed. Sts.",1,0,0,0,0,0,0,
126,1991,1261991,"Micronesia, Fed. Sts.",1,0,0,0,0,0,0,
126,1992,1261992,"Micronesia, Fed. Sts.",1,0,0,0,0,0,0,
126,1993,1261993,"Micronesia, Fed. Sts.",1,0,0,0,0,0,0,
126,1994,1261994,"Micronesia, Fed. Sts.",1,0,0,0,0,0,0,
126,1995,1261995,"Micronesia, Fed. Sts.",1,0,0,0,0,0,0,
126,1996,1261996,"Micronesia, Fed. Sts.",1,0,0,0,0,0,0,
126,1997,1261997,"Micronesia, Fed. Sts.",1,0,0,0,0,0,0,
126,1998,1261998,"Micronesia, Fed. Sts.",1,0,0,0,0,0,0,
126,1999,1261999,"Micronesia, Fed. Sts.",1,0,0,0,0,0,0,
126,2000,1262000,"Micronesia, Fed. Sts.",1,0,0,0,0,0,0,
126,2001,1262001,"Micronesia, Fed. Sts.",1,0,0,0,0,0,0,
126,2002,1262002,"Micronesia, Fed. Sts.",1,0,0,0,0,0,0,
126,2003,1262003,"Micronesia, Fed. Sts.",1,0,0,0,0,0,0,
126,2004,1262004,"Micronesia, Fed. Sts.",1,0,0,0,0,0,0,
126,2005,1262005,"Micronesia, Fed. Sts.",1,0,0,0,0,0,0,
126,2006,1262006,"Micronesia, Fed. Sts.",1,0,0,0,0,0,0,
127,1960,1271960,Moldova,1,1,1,1,1,1,1,
127,1961,1271961,Moldova,1,1,1,1,1,1,1,
127,1962,1271962,Moldova,1,1,1,1,1,1,1,
127,1963,1271963,Moldova,1,1,1,1,1,1,1,
127,1964,1271964,Moldova,1,1,1,1,1,1,1,
127,1965,1271965,Moldova,1,1,1,1,1,1,1,
127,1966,1271966,Moldova,1,1,1,1,1,1,1,
127,1967,1271967,Moldova,1,1,1,1,1,1,1,
127,1968,1271968,Moldova,1,1,1,1,1,1,1,
127,1969,1271969,Moldova,1,1,1,1,1,1,1,
127,1970,1271970,Moldova,1,1,1,1,1,1,1,
127,1971,1271971,Moldova,1,1,1,1,1,1,1,
127,1972,1271972,Moldova,1,1,1,1,1,1,1,
127,1973,1271973,Moldova,1,1,1,1,1,1,1,
127,1974,1271974,Moldova,1,1,1,1,1,1,1,
127,1975,1271975,Moldova,1,1,1,1,1,1,1,
127,1976,1271976,Moldova,1,1,1,1,1,1,1,
127,1977,1271977,Moldova,1,1,1,1,1,1,1,
127,1978,1271978,Moldova,1,1,1,1,1,1,1,
127,1979,1271979,Moldova,1,1,1,1,1,1,1,
127,1980,1271980,Moldova,1,1,1,1,1,1,1,
127,1981,1271981,Moldova,1,1,1,1,1,1,1,
127,1982,1271982,Moldova,1,1,1,1,1,1,1,
127,1983,1271983,Moldova,1,1,1,1,1,1,1,
127,1984,1271984,Moldova,1,1,1,1,1,1,1,
127,1985,1271985,Moldova,1,1,1,1,1,1,1,
127,1986,1271986,Moldova,1,1,1,1,1,1,1,
127,1987,1271987,Moldova,1,1,1,1,1,1,1,
127,1988,1271988,Moldova,1,1,1,1,1,1,1,
127,1989,1271989,Moldova,1,1,1,1,1,1,1,
127,1990,1271990,Moldova,1,1,1,1,1,1,1,
127,1991,1271991,Moldova,1,1,1,1,1,1,1,
127,1992,1271992,Moldova,1,1,1,1,1,1,1,
127,1993,1271993,Moldova,1,1,1,1,1,1,1,
127,1994,1271994,Moldova,1,1,1,1,1,1,1,
127,1995,1271995,Moldova,1,1,1,1,1,1,1,
127,1996,1271996,Moldova,1,1,1,1,1,1,1,
127,1997,1271997,Moldova,1,1,1,1,1,1,1,
127,1998,1271998,Moldova,1,1,1,1,1,1,1,
127,1999,1271999,Moldova,1,1,1,1,1,1,1,
127,2000,1272000,Moldova,1,1,1,1,1,1,1,
127,2001,1272001,Moldova,1,1,1,1,1,1,1,
127,2002,1272002,Moldova,1,1,1,1,1,1,1,
127,2003,1272003,Moldova,1,1,1,1,1,1,1,
127,2004,1272004,Moldova,1,1,1,1,1,1,1,
127,2005,1272005,Moldova,1,1,1,1,1,1,1,
127,2006,1272006,Moldova,1,1,1,1,1,1,1,
128,1960,1281960,Monaco,,,,,,,,
128,1961,1281961,Monaco,,,,,,,,
128,1962,1281962,Monaco,,,,,,,,
128,1963,1281963,Monaco,,,,,,,,
128,1964,1281964,Monaco,,,,,,,,
128,1965,1281965,Monaco,,,,,,,,
128,1966,1281966,Monaco,,,,,,,,
128,1967,1281967,Monaco,1,0,0,0,0,0,0,
128,1968,1281968,Monaco,1,0,0,0,0,0,0,
128,1969,1281969,Monaco,1,0,0,0,0,0,0,
128,1970,1281970,Monaco,1,0,0,0,0,0,0,
128,1971,1281971,Monaco,1,0,0,0,0,0,0,
128,1972,1281972,Monaco,1,0,0,0,0,0,0,
128,1973,1281973,Monaco,1,0,0,0,0,0,0,
128,1974,1281974,Monaco,1,0,0,0,0,0,0,
128,1975,1281975,Monaco,1,0,0,0,0,0,0,
128,1976,1281976,Monaco,1,0,0,0,0,0,0,
128,1977,1281977,Monaco,1,0,0,0,0,0,0,
128,1978,1281978,Monaco,1,0,0,0,0,0,0,
128,1979,1281979,Monaco,1,0,0,0,0,0,0,
128,1980,1281980,Monaco,1,0,0,0,0,0,0,
128,1981,1281981,Monaco,1,0,0,0,0,0,0,
128,1982,1281982,Monaco,1,0,0,0,0,0,0,
128,1983,1281983,Monaco,1,0,0,0,0,0,0,
128,1984,1281984,Monaco,1,0,0,0,0,0,0,
128,1985,1281985,Monaco,1,0,0,0,0,0,0,
128,1986,1281986,Monaco,1,0,0,0,0,0,0,
128,1987,1281987,Monaco,1,0,0,0,0,0,0,
128,1988,1281988,Monaco,1,0,0,0,0,0,0,
128,1989,1281989,Monaco,1,0,0,0,0,0,0,
128,1990,1281990,Monaco,1,0,0,0,0,0,0,
128,1991,1281991,Monaco,1,0,0,0,0,0,0,
128,1992,1281992,Monaco,1,0,0,0,0,0,0,
128,1993,1281993,Monaco,1,0,0,0,0,0,0,
128,1994,1281994,Monaco,1,0,0,0,0,0,0,
128,1995,1281995,Monaco,1,0,0,0,0,0,0,
128,1996,1281996,Monaco,1,0,0,0,0,0,0,
128,1997,1281997,Monaco,1,0,0,0,0,0,0,
128,1998,1281998,Monaco,1,0,0,0,0,0,0,
128,1999,1281999,Monaco,1,0,0,0,0,0,0,
128,2000,1282000,Monaco,1,0,0,0,0,0,0,
128,2001,1282001,Monaco,1,0,0,0,0,0,0,
128,2002,1282002,Monaco,1,0,0,0,0,0,0,
128,2003,1282003,Monaco,1,0,0,0,0,0,0,
128,2004,1282004,Monaco,1,0,0,0,0,0,0,
128,2005,1282005,Monaco,1,0,0,0,0,0,0,
128,2006,1282006,Monaco,1,0,0,0,0,0,0,
129,1960,1291960,Mongolia,1,0,0,0,0,0,0,
129,1961,1291961,Mongolia,1,0,0,0,0,0,0,
129,1962,1291962,Mongolia,1,0,0,0,0,0,0,
129,1963,1291963,Mongolia,1,0,0,0,0,0,0,
129,1964,1291964,Mongolia,1,0,0,0,0,0,0,
129,1965,1291965,Mongolia,1,0,0,0,0,0,0,
129,1966,1291966,Mongolia,1,0,0,0,0,0,0,
129,1967,1291967,Mongolia,1,0,0,0,0,0,0,
129,1968,1291968,Mongolia,1,0,0,0,0,0,0,
129,1969,1291969,Mongolia,1,0,0,0,0,0,0,
129,1970,1291970,Mongolia,1,0,0,0,0,0,0,
129,1971,1291971,Mongolia,1,0,0,0,0,0,0,
129,1972,1291972,Mongolia,1,0,0,0,0,0,0,
129,1973,1291973,Mongolia,1,0,0,0,0,0,0,
129,1974,1291974,Mongolia,1,0,0,0,0,0,0,
129,1975,1291975,Mongolia,1,0,0,0,0,0,0,
129,1976,1291976,Mongolia,1,0,0,0,0,0,0,
129,1977,1291977,Mongolia,1,0,0,0,0,0,0,
129,1978,1291978,Mongolia,1,0,0,0,0,0,0,
129,1979,1291979,Mongolia,1,0,0,0,0,0,0,
129,1980,1291980,Mongolia,1,0,0,0,0,0,0,
129,1981,1291981,Mongolia,1,0,0,0,0,0,0,
129,1982,1291982,Mongolia,1,0,0,0,0,0,0,
129,1983,1291983,Mongolia,1,0,0,0,0,0,0,
129,1984,1291984,Mongolia,1,0,0,0,0,0,0,
129,1985,1291985,Mongolia,1,0,0,0,0,0,0,
129,1986,1291986,Mongolia,1,1,1,1,1,1,1,
129,1987,1291987,Mongolia,1,1,1,1,1,1,1,
129,1988,1291988,Mongolia,1,1,1,1,1,1,1,
129,1989,1291989,Mongolia,1,1,1,1,1,1,1,
129,1990,1291990,Mongolia,1,1,1,1,1,1,1,
129,1991,1291991,Mongolia,1,1,1,1,1,1,1,
129,1992,1291992,Mongolia,1,1,1,1,1,1,1,
129,1993,1291993,Mongolia,1,1,1,1,1,1,1,
129,1994,1291994,Mongolia,1,1,1,1,1,1,1,
129,1995,1291995,Mongolia,1,1,1,1,1,1,1,
129,1996,1291996,Mongolia,1,1,1,1,1,1,1,
129,1997,1291997,Mongolia,1,1,1,1,1,1,1,
129,1998,1291998,Mongolia,1,1,1,1,1,1,1,
129,1999,1291999,Mongolia,1,1,1,1,1,1,1,
129,2000,1292000,Mongolia,1,1,1,1,1,1,1,
129,2001,1292001,Mongolia,1,1,1,1,1,1,1,
129,2002,1292002,Mongolia,1,1,1,1,1,1,1,
129,2003,1292003,Mongolia,1,1,1,1,1,1,1,
129,2004,1292004,Mongolia,1,1,1,1,1,1,1,
129,2005,1292005,Mongolia,1,1,1,1,1,1,1,
129,2006,1292006,Mongolia,1,1,1,1,1,1,1,
130,1960,1301960,Morocco,0,0,0,0,0,0,0,
130,1961,1301961,Morocco,0,0,0,0,0,0,0,
130,1962,1301962,Morocco,0,0,0,0,0,0,0,
130,1963,1301963,Morocco,0,0,0,0,0,0,0,
130,1964,1301964,Morocco,0,0,0,0,0,0,0,
130,1965,1301965,Morocco,0,0,0,0,0,0,0,
130,1966,1301966,Morocco,0,0,0,0,0,0,0,
130,1967,1301967,Morocco,1,1,1,0,0,0,0,
130,1968,1301968,Morocco,1,1,1,0,0,0,0,
130,1969,1301969,Morocco,1,1,1,0,0,0,0,
130,1970,1301970,Morocco,1,1,1,0,0,0,0,
130,1971,1301971,Morocco,1,1,1,0,0,0,0,
130,1972,1301972,Morocco,1,1,1,0,0,0,0,
130,1973,1301973,Morocco,1,1,1,0,0,0,0,
130,1974,1301974,Morocco,1,1,1,0,0,0,0,
130,1975,1301975,Morocco,1,1,1,0,0,0,0,
130,1976,1301976,Morocco,1,1,1,0,0,0,0,
130,1977,1301977,Morocco,1,1,1,0,0,0,0,
130,1978,1301978,Morocco,1,1,1,0,0,0,0,
130,1979,1301979,Morocco,1,1,1,0,0,0,0,
130,1980,1301980,Morocco,1,1,1,0,0,0,0,
130,1981,1301981,Morocco,1,1,1,0,0,0,0,
130,1982,1301982,Morocco,1,1,1,0,0,0,0,
130,1983,1301983,Morocco,1,1,1,0,0,0,0,
130,1984,1301984,Morocco,1,1,1,0,0,0,0,
130,1985,1301985,Morocco,1,1,1,0,0,0,0,
130,1986,1301986,Morocco,1,1,1,0,0,0,0,
130,1987,1301987,Morocco,1,1,1,0,0,0,0,
130,1988,1301988,Morocco,1,1,1,0,0,0,0,
130,1989,1301989,Morocco,1,1,1,0,0,0,0,
130,1990,1301990,Morocco,1,1,1,0,0,0,0,
130,1991,1301991,Morocco,1,1,1,0,0,0,0,
130,1992,1301992,Morocco,1,1,1,0,0,0,0,
130,1993,1301993,Morocco,1,1,1,0,0,0,0,
130,1994,1301994,Morocco,1,1,1,0,0,0,0,
130,1995,1301995,Morocco,1,1,1,0,0,0,0,
130,1996,1301996,Morocco,1,1,1,0,0,0,0,
130,1997,1301997,Morocco,1,1,1,0,0,0,0,
130,1998,1301998,Morocco,1,1,1,0,0,0,0,
130,1999,1301999,Morocco,1,1,1,0,0,0,0,
130,2000,1302000,Morocco,1,1,1,0,0,0,0,
130,2001,1302001,Morocco,1,1,1,0,0,0,0,
130,2002,1302002,Morocco,1,1,1,0,0,0,0,
130,2003,1302003,Morocco,1,1,1,0,0,0,0,
130,2004,1302004,Morocco,1,1,1,0,0,0,0,
130,2005,1302005,Morocco,1,1,1,0,0,0,0,
130,2006,1302006,Morocco,1,1,1,0,0,0,0,
131,1960,1311960,Mozambique,1,0,0,0,0,0,0,
131,1961,1311961,Mozambique,1,0,0,0,0,0,0,
131,1962,1311962,Mozambique,1,0,0,0,0,0,0,
131,1963,1311963,Mozambique,1,0,0,0,0,0,0,
131,1964,1311964,Mozambique,1,0,0,0,0,0,0,
131,1965,1311965,Mozambique,1,0,0,0,0,0,0,
131,1966,1311966,Mozambique,1,0,0,0,0,0,0,
131,1967,1311967,Mozambique,1,0,0,0,0,0,0,
131,1968,1311968,Mozambique,1,0,0,0,0,0,0,
131,1969,1311969,Mozambique,1,0,0,0,0,0,0,
131,1970,1311970,Mozambique,1,0,0,0,0,0,0,
131,1971,1311971,Mozambique,1,0,0,0,0,0,0,
131,1972,1311972,Mozambique,1,0,0,0,0,0,0,
131,1973,1311973,Mozambique,1,0,0,0,0,0,0,
131,1974,1311974,Mozambique,1,0,0,0,0,0,0,
131,1975,1311975,Mozambique,1,0,0,0,0,0,0,
131,1976,1311976,Mozambique,1,0,0,0,0,0,0,
131,1977,1311977,Mozambique,1,0,0,0,0,0,0,
131,1978,1311978,Mozambique,1,0,0,0,0,0,0,
131,1979,1311979,Mozambique,1,0,0,0,0,0,0,
131,1980,1311980,Mozambique,1,0,0,0,0,0,0,
131,1981,1311981,Mozambique,1,0,0,0,0,0,0,
131,1982,1311982,Mozambique,1,0,0,0,0,0,0,
131,1983,1311983,Mozambique,1,0,0,0,0,0,0,
131,1984,1311984,Mozambique,1,0,0,0,0,0,0,
131,1985,1311985,Mozambique,1,0,0,0,0,0,0,
131,1986,1311986,Mozambique,1,1,1,0,0,0,1,
131,1987,1311987,Mozambique,1,1,1,0,0,0,1,
131,1988,1311988,Mozambique,1,1,1,0,0,0,1,
131,1989,1311989,Mozambique,1,1,1,0,0,0,1,
131,1990,1311990,Mozambique,1,1,1,0,0,0,1,
131,1991,1311991,Mozambique,1,1,1,0,0,0,1,
131,1992,1311992,Mozambique,1,1,1,0,0,0,1,
131,1993,1311993,Mozambique,1,1,1,0,0,0,1,
131,1994,1311994,Mozambique,1,1,1,0,0,0,1,
131,1995,1311995,Mozambique,1,1,1,0,0,0,1,
131,1996,1311996,Mozambique,1,1,1,0,0,0,1,
131,1997,1311997,Mozambique,1,1,1,0,0,0,1,
131,1998,1311998,Mozambique,1,1,1,0,0,0,1,
131,1999,1311999,Mozambique,1,1,1,0,0,0,1,
131,2000,1312000,Mozambique,1,1,1,0,0,0,1,
131,2001,1312001,Mozambique,1,1,1,0,0,0,1,
131,2002,1312002,Mozambique,1,1,1,0,0,0,1,
131,2003,1312003,Mozambique,1,1,1,0,0,0,1,
131,2004,1312004,Mozambique,1,1,1,0,0,0,1,
131,2005,1312005,Mozambique,1,1,1,0,0,0,1,
131,2006,1312006,Mozambique,1,1,1,0,0,0,1,
132,1960,1321960,Myanmar,1,0,0,0,0,0,0,
132,1961,1321961,Myanmar,1,0,0,0,0,0,0,
132,1962,1321962,Myanmar,1,0,0,0,0,0,0,
132,1963,1321963,Myanmar,1,0,0,0,0,0,0,
132,1964,1321964,Myanmar,1,0,0,0,0,0,0,
132,1965,1321965,Myanmar,1,0,0,0,0,0,0,
132,1966,1321966,Myanmar,1,0,0,0,0,0,0,
132,1967,1321967,Myanmar,1,0,0,0,0,0,0,
132,1968,1321968,Myanmar,1,0,0,0,0,0,0,
132,1969,1321969,Myanmar,1,0,0,0,0,0,0,
132,1970,1321970,Myanmar,1,0,0,0,0,0,0,
132,1971,1321971,Myanmar,1,0,0,0,0,0,0,
132,1972,1321972,Myanmar,1,0,0,0,0,0,0,
132,1973,1321973,Myanmar,1,0,0,0,0,0,0,
132,1974,1321974,Myanmar,1,0,0,0,0,0,0,
132,1975,1321975,Myanmar,1,0,0,0,0,0,0,
132,1976,1321976,Myanmar,1,0,0,0,0,0,0,
132,1977,1321977,Myanmar,1,0,0,0,0,0,0,
132,1978,1321978,Myanmar,1,0,0,0,0,0,0,
132,1979,1321979,Myanmar,1,0,0,0,0,0,0,
132,1980,1321980,Myanmar,1,0,0,0,0,0,0,
132,1981,1321981,Myanmar,1,0,0,0,0,0,0,
132,1982,1321982,Myanmar,1,0,0,0,0,0,0,
132,1983,1321983,Myanmar,1,0,0,0,0,0,0,
132,1984,1321984,Myanmar,1,0,0,0,0,0,0,
132,1985,1321985,Myanmar,1,0,0,0,0,0,0,
132,1986,1321986,Myanmar,1,0,0,0,0,0,0,
132,1987,1321987,Myanmar,1,0,0,0,0,0,0,
132,1988,1321988,Myanmar,1,0,0,0,0,0,0,
132,1989,1321989,Myanmar,1,0,0,0,0,0,0,
132,1990,1321990,Myanmar,1,0,0,0,0,0,0,
132,1991,1321991,Myanmar,1,0,0,0,0,0,0,
132,1992,1321992,Myanmar,1,0,0,0,0,0,0,
132,1993,1321993,Myanmar,1,0,0,0,0,0,0,
132,1994,1321994,Myanmar,1,0,0,0,0,0,0,
132,1995,1321995,Myanmar,1,0,0,0,0,0,0,
132,1996,1321996,Myanmar,1,0,0,0,0,0,0,
132,1997,1321997,Myanmar,1,0,0,0,0,0,0,
132,1998,1321998,Myanmar,1,0,0,0,0,0,0,
132,1999,1321999,Myanmar,1,0,0,0,0,0,0,
132,2000,1322000,Myanmar,1,0,0,0,0,0,0,
132,2001,1322001,Myanmar,1,0,0,0,0,0,0,
132,2002,1322002,Myanmar,1,0,0,0,0,0,0,
132,2003,1322003,Myanmar,1,0,0,0,0,0,0,
132,2004,1322004,Myanmar,1,0,0,0,0,0,0,
132,2005,1322005,Myanmar,1,0,0,0,0,0,0,
132,2006,1322006,Myanmar,1,0,0,0,0,0,0,
133,1960,1331960,Namibia,,,,,,,,
133,1961,1331961,Namibia,,,,,,,,
133,1962,1331962,Namibia,,,,,,,,
133,1963,1331963,Namibia,,,,,,,,
133,1964,1331964,Namibia,,,,,,,,
133,1965,1331965,Namibia,,,,,,,,
133,1966,1331966,Namibia,,,,,,,,
133,1967,1331967,Namibia,,,,,,,,
133,1968,1331968,Namibia,,,,,,,,
133,1969,1331969,Namibia,,,,,,,,
133,1970,1331970,Namibia,,,,,,,,
133,1971,1331971,Namibia,,,,,,,,
133,1972,1331972,Namibia,,,,,,,,
133,1973,1331973,Namibia,,,,,,,,
133,1974,1331974,Namibia,,,,,,,,
133,1975,1331975,Namibia,,,,,,,,
133,1976,1331976,Namibia,,,,,,,,
133,1977,1331977,Namibia,,,,,,,,
133,1978,1331978,Namibia,,,,,,,,
133,1979,1331979,Namibia,,,,,,,,
133,1980,1331980,Namibia,,,,,,,,
133,1981,1331981,Namibia,,,,,,,,
133,1982,1331982,Namibia,,,,,,,,
133,1983,1331983,Namibia,,,,,,,,
133,1984,1331984,Namibia,,,,,,,,
133,1985,1331985,Namibia,,,,,,,,
133,1986,1331986,Namibia,,,,,,,,
133,1987,1331987,Namibia,,,,,,,,
133,1988,1331988,Namibia,,,,,,,,
133,1989,1331989,Namibia,,,,,,,,
133,1990,1331990,Namibia,1,1,1,1,1,0,0,
133,1991,1331991,Namibia,1,1,1,1,1,0,0,
133,1992,1331992,Namibia,1,1,1,1,1,0,0,
133,1993,1331993,Namibia,1,1,1,1,1,0,0,
133,1994,1331994,Namibia,1,1,1,1,1,0,0,
133,1995,1331995,Namibia,1,1,1,1,1,0,0,
133,1996,1331996,Namibia,1,1,1,1,1,0,0,
133,1997,1331997,Namibia,1,1,1,1,1,0,0,
133,1998,1331998,Namibia,1,1,1,1,1,0,0,
133,1999,1331999,Namibia,1,1,1,1,1,0,0,
133,2000,1332000,Namibia,1,1,1,1,1,0,0,
133,2001,1332001,Namibia,1,1,1,1,1,0,0,
133,2002,1332002,Namibia,1,1,1,1,1,0,0,
133,2003,1332003,Namibia,1,1,1,1,1,0,0,
133,2004,1332004,Namibia,1,1,1,1,1,0,0,
133,2005,1332005,Namibia,1,1,1,1,1,0,0,
133,2006,1332006,Namibia,1,1,1,1,1,0,0,
134,1960,1341960,Nepal,,,,,,,,
134,1961,1341961,Nepal,,,,,,,,
134,1962,1341962,Nepal,,,,,,,,
134,1963,1341963,Nepal,,,,,,,,
134,1964,1341964,Nepal,,,,,,,,
134,1965,1341965,Nepal,,,,,,,,
134,1966,1341966,Nepal,,,,,,,,
134,1967,1341967,Nepal,,,,,,,,
134,1968,1341968,Nepal,,,,,,,,
134,1969,1341969,Nepal,,,,,,,,
134,1970,1341970,Nepal,,,,,,,,
134,1971,1341971,Nepal,,,,,,,,
134,1972,1341972,Nepal,,,,,,,,
134,1973,1341973,Nepal,,,,,,,,
134,1974,1341974,Nepal,,,,,,,,
134,1975,1341975,Nepal,,,,,,,,
134,1976,1341976,Nepal,1,0,0,0,0,0,0,
134,1977,1341977,Nepal,1,0,0,0,0,0,0,
134,1978,1341978,Nepal,1,0,0,0,0,0,0,
134,1979,1341979,Nepal,1,0,0,0,0,0,0,
134,1980,1341980,Nepal,1,0,0,0,0,0,0,
134,1981,1341981,Nepal,1,0,0,0,0,0,0,
134,1982,1341982,Nepal,1,0,0,0,0,0,0,
134,1983,1341983,Nepal,1,0,0,0,0,0,0,
134,1984,1341984,Nepal,1,0,0,0,0,0,0,
134,1985,1341985,Nepal,1,0,0,0,0,0,0,
134,1986,1341986,Nepal,1,0,0,0,0,0,0,
134,1987,1341987,Nepal,1,0,0,0,0,0,0,
134,1988,1341988,Nepal,1,0,0,0,0,0,0,
134,1989,1341989,Nepal,1,0,0,0,0,0,0,
134,1990,1341990,Nepal,1,0,0,0,0,0,0,
134,1991,1341991,Nepal,1,0,0,0,0,0,0,
134,1992,1341992,Nepal,1,0,0,0,0,0,0,
134,1993,1341993,Nepal,1,0,0,0,0,0,0,
134,1994,1341994,Nepal,1,0,0,0,0,0,0,
134,1995,1341995,Nepal,1,0,0,0,0,0,0,
134,1996,1341996,Nepal,1,0,0,0,0,0,0,
134,1997,1341997,Nepal,1,0,0,0,0,0,0,
134,1998,1341998,Nepal,1,0,0,0,0,0,0,
134,1999,1341999,Nepal,1,0,0,0,0,0,0,
134,2000,1342000,Nepal,1,0,0,0,0,0,0,
134,2001,1342001,Nepal,1,0,0,0,0,0,0,
134,2002,1342002,Nepal,1,0,0,0,0,0,0,
134,2003,1342003,Nepal,1,0,0,0,0,0,0,
134,2004,1342004,Nepal,1,0,0,0,0,0,0,
134,2005,1342005,Nepal,1,0,0,0,0,0,0,
134,2006,1342006,Nepal,1,0,0,0,0,0,0,
135,1960,1351960,Netherlands,1,0,0,0,0,0,0,
135,1961,1351961,Netherlands,1,0,0,0,0,0,0,
135,1962,1351962,Netherlands,1,0,0,0,0,0,0,
135,1963,1351963,Netherlands,1,0,0,0,0,0,0,
135,1964,1351964,Netherlands,1,0,0,0,0,0,0,
135,1965,1351965,Netherlands,1,0,0,0,0,0,0,
135,1966,1351966,Netherlands,1,0,0,0,0,0,0,
135,1967,1351967,Netherlands,1,0,0,0,0,0,0,
135,1968,1351968,Netherlands,1,0,0,0,0,0,0,
135,1969,1351969,Netherlands,1,0,0,0,0,0,0,
135,1970,1351970,Netherlands,1,0,0,0,0,0,0,
135,1971,1351971,Netherlands,1,0,0,0,0,0,0,
135,1972,1351972,Netherlands,1,0,0,0,0,0,0,
135,1973,1351973,Netherlands,1,0,0,0,0,0,0,
135,1974,1351974,Netherlands,1,0,0,0,0,0,0,
135,1975,1351975,Netherlands,1,0,0,0,0,0,0,
135,1976,1351976,Netherlands,1,0,0,0,0,0,0,
135,1977,1351977,Netherlands,1,0,0,0,0,0,0,
135,1978,1351978,Netherlands,1,0,0,0,0,0,0,
135,1979,1351979,Netherlands,1,0,0,0,0,0,0,
135,1980,1351980,Netherlands,1,1,1,1,1,1,1,
135,1981,1351981,Netherlands,1,1,1,1,1,1,1,
135,1982,1351982,Netherlands,1,1,1,1,1,1,1,
135,1983,1351983,Netherlands,1,1,1,1,1,1,1,
135,1984,1351984,Netherlands,1,1,1,1,1,1,1,
135,1985,1351985,Netherlands,1,1,1,1,1,1,1,
135,1986,1351986,Netherlands,1,1,1,1,1,1,1,
135,1987,1351987,Netherlands,1,1,1,1,1,1,1,
135,1988,1351988,Netherlands,1,1,1,1,1,1,1,
135,1989,1351989,Netherlands,1,1,1,1,1,1,1,
135,1990,1351990,Netherlands,1,1,1,1,1,1,1,
135,1991,1351991,Netherlands,1,1,1,1,1,1,1,
135,1992,1351992,Netherlands,1,1,1,1,1,1,1,
135,1993,1351993,Netherlands,1,1,1,1,1,1,1,
135,1994,1351994,Netherlands,1,1,1,1,1,1,1,
135,1995,1351995,Netherlands,1,1,1,1,1,1,1,
135,1996,1351996,Netherlands,1,1,1,1,1,1,1,
135,1997,1351997,Netherlands,1,1,1,1,1,1,1,
135,1998,1351998,Netherlands,1,1,1,1,1,1,1,
135,1999,1351999,Netherlands,1,1,1,1,1,1,1,
135,2000,1352000,Netherlands,1,1,1,1,1,1,1,
135,2001,1352001,Netherlands,1,1,1,1,1,1,1,
135,2002,1352002,Netherlands,1,1,1,1,1,1,1,
135,2003,1352003,Netherlands,1,1,1,1,1,1,1,
135,2004,1352004,Netherlands,1,1,1,1,1,1,1,
135,2005,1352005,Netherlands,1,1,1,1,1,1,1,
135,2006,1352006,Netherlands,1,1,1,1,1,1,1,
138,1960,1381960,New Zealand,1,1,1,0,0,0,0,
138,1961,1381961,New Zealand,1,1,1,0,0,0,0,
138,1962,1381962,New Zealand,1,1,1,0,0,0,0,
138,1963,1381963,New Zealand,1,1,1,0,0,0,0,
138,1964,1381964,New Zealand,1,1,1,0,0,0,0,
138,1965,1381965,New Zealand,1,1,1,0,0,0,0,
138,1966,1381966,New Zealand,1,1,1,0,0,0,0,
138,1967,1381967,New Zealand,1,1,1,0,0,0,0,
138,1968,1381968,New Zealand,1,1,1,0,0,0,0,
138,1969,1381969,New Zealand,1,1,1,0,0,0,0,
138,1970,1381970,New Zealand,1,1,1,0,0,0,0,
138,1971,1381971,New Zealand,1,1,1,0,0,0,0,
138,1972,1381972,New Zealand,1,1,1,0,0,0,0,
138,1973,1381973,New Zealand,1,1,1,0,0,0,0,
138,1974,1381974,New Zealand,1,1,1,0,0,0,0,
138,1975,1381975,New Zealand,1,1,1,0,0,0,0,
138,1976,1381976,New Zealand,1,1,1,0,0,0,0,
138,1977,1381977,New Zealand,1,1,1,1,1,0,0,
